alpha,beta,rho,K,loglike
0.05,25,0.9,3,-274.5652090787065
0.05,25,0.9,4,-274.5495931097257
0.05,25,0.9,5,-286.12797272822985
0.05,25,0.9,6,-299.47908202733095
0.05,25,0.9500000000000001,2,-281.2636111015117
0.05,25,0.9500000000000001,3,-276.9761516640102
0.05,25,0.9500000000000001,4,-279.23544089408404
0.05,25,0.9500000000000001,5,-298.19506319201196
0.05,25,0.9500000000000001,6,-321.0866272228192
0.05,25,1.0,2,-354.3329076942166
0.05,25,1.0,3,-431.08745058178147
0.05,25,1.0,4,-498.31095690491566
0.05,25,1.0,5,-934.0534309603328
0.05,25,1.0,6,-1497.1083604553046
0.05,30,0.0,2,-306.53910555177544
0.05,30,0.0,3,-306.53910555177544
0.05,30,0.0,4,-306.53910555177544
0.05,30,0.0,5,-306.53910555177544
0.05,30,0.0,6,-306.53910555177544
0.05,30,0.05,2,-304.7035328929207
0.05,30,0.05,3,-304.0000556331078
0.05,30,0.05,4,-303.53090980225426
0.05,30,0.05,5,-303.314382170039
0.05,30,0.05,6,-303.24681308088174
0.05,30,0.1,2,-302.9325716015647
0.05,30,0.1,3,-301.57775331912944
0.05,30,0.1,4,-300.68868577071737
0.05,30,0.1,5,-300.30078088235683
0.05,30,0.1,6,-300.1925204019418
0.05,30,0.15000000000000002,2,-301.22593298331185
0.05,30,0.15000000000000002,3,-299.27156236593675
0.05,30,0.15000000000000002,4,-298.01208335655616
0.05,30,0.15000000000000002,5,-297.4997462452627
0.05,30,0.15000000000000002,6,-297.3794801180261
0.05,30,0.2,2,-299.58372683309085
0.05,30,0.2,3,-297.0817441362311
0.05,30,0.2,4,-295.5022662146684
0.05,30,0.2,5,-294.91514527221426
0.05,30,0.2,6,-294.81408415912574
0.05,30,0.25,2,-298.0064923067323
0.05,30,0.25,3,-295.0095159655727
0.05,30,0.25,4,-293.16202001739146
0.05,30,0.25,5,-292.5535323995717
0.05,30,0.25,6,-292.50629411239595
0.05,30,0.30000000000000004,2,-296.4952489128342
0.05,30,0.30000000000000004,3,-293.0571534137317
0.05,30,0.30000000000000004,4,-290.9959348042905
0.05,30,0.30000000000000004,5,-290.4245607741152
0.05,30,0.30000000000000004,6,-290.47029203283614
0.05,30,0.35000000000000003,2,-295.0515741262105
0.05,30,0.35000000000000003,3,-291.2281493422374
0.05,30,0.35000000000000003,4,-289.01068214431734
0.05,30,0.35000000000000003,5,-288.54158848834624
0.05,30,0.35000000000000003,6,-288.7254339235341
0.05,30,0.4,2,-293.6777182359897
0.05,30,0.4,3,-289.52745121833874
0.05,30,0.4,4,-287.21542090298726
0.05,30,0.4,5,-286.9225579438303
0.05,30,0.4,6,-287.29763837913947
0.05,30,0.45,2,-292.3767738496698
0.05,30,0.45,3,-287.9618119183258
0.05,30,0.45,4,-285.6223864378315
0.05,30,0.45,5,-285.5912750027141
0.05,30,0.45,6,-286.2214271514817
0.05,30,0.5,2,-291.15292933615115
0.05,30,0.5,3,-286.5403133370786
0.05,30,0.5,4,-284.24775382867466
0.05,30,0.5,5,-284.5792981283274
0.05,30,0.5,6,-285.542982267228
0.05,30,0.55,2,-290.01185723879695
0.05,30,0.55,3,-285.2751660177079
0.05,30,0.55,4,-283.11292999671093
0.05,30,0.55,5,-283.9287990416396
0.05,30,0.55,6,-285.3248567427573
0.05,30,0.6000000000000001,2,-288.9613308663989
0.05,30,0.6000000000000001,3,-284.1829729514018
0.05,30,0.6000000000000001,4,-282.24655179817495
0.05,30,0.6000000000000001,5,-283.6970461441188
0.05,30,0.6000000000000001,6,-285.65350604200677
0.05,30,0.65,2,-288.01224958997113
0.05,30,0.65,3,-283.28682121011667
0.05,30,0.65,4,-281.68771580180805
0.05,30,0.65,5,-283.9637538601779
0.05,30,0.65,6,-286.6519076566584
0.05,30,0.7000000000000001,2,-287.1804490287819
0.05,30,0.7000000000000001,3,-282.6199577554856
0.05,30,0.7000000000000001,4,-281.49151362389074
0.05,30,0.7000000000000001,5,-284.8438496602202
0.05,30,0.7000000000000001,6,-288.50200604122966
0.05,30,0.75,2,-286.49015631528925
0.05,30,0.75,3,-282.23277602933337
0.05,30,0.75,4,-281.73928343294756
0.05,30,0.75,5,-286.5114056052792
0.05,30,0.75,6,-291.4878382574099
0.05,30,0.8,2,-285.9813126381944
0.05,30,0.8,3,-282.2075678193065
0.05,30,0.8,4,-282.5597043143528
0.05,30,0.8,5,-289.2493625252862
0.05,30,0.8,6,-296.0874284060194
0.05,30,0.8500000000000001,2,-285.72756129793834
0.05,30,0.8500000000000001,3,-282.69465395958935
0.05,30,0.8500000000000001,4,-284.1792248101849
0.05,30,0.8500000000000001,5,-293.56919116951764
0.05,30,0.8500000000000001,6,-303.19947135812413
0.05,30,0.9,2,-285.8917613868767
0.05,30,0.9,3,-284.0236445627076
0.05,30,0.9,4,-287.07414772890945
0.05,30,0.9,5,-300.57290304944826
0.05,30,0.9,6,-314.844893369665
0.05,30,0.9500000000000001,2,-286.9875465742157
0.05,30,0.9500000000000001,3,-287.22692551896955
0.05,30,0.9500000000000001,4,-292.6751904782584
0.05,30,0.9500000000000001,5,-313.6300165769711
0.05,30,0.9500000000000001,6,-337.4776449271356
0.05,30,1.0,2,-357.3978341042794
0.05,30,1.0,3,-437.11122361211005
0.05,30,1.0,4,-506.67855767275057
0.05,30,1.0,5,-940.695944391928
0.05,30,1.0,6,-1497.1083604553046
0.05,35,0.0,2,-307.0388725379055
0.05,35,0.0,3,-307.0388725379055
0.05,35,0.0,4,-307.0388725379055
0.05,35,0.0,5,-307.0388725379055
0.05,35,0.0,6,-307.0388725379055
0.05,35,0.05,2,-305.76671839857113
0.05,35,0.05,3,-305.2840038268361
0.05,35,0.05,4,-304.9772309063935
0.05,35,0.05,5,-304.86532704644424
0.05,35,0.05,6,-304.8485817995331
0.05,35,0.1,2,-304.54772889288836
0.05,35,0.1,3,-303.62546420028195
0.05,35,0.1,4,-303.05339158801905
0.05,35,0.1,5,-302.86911894822407
0.05,35,0.1,6,-302.859625039056
0.05,35,0.15000000000000002,2,-303.3822808015111
0.05,35,0.15000000000000002,3,-302.06402118929117
0.05,35,0.15000000000000002,4,-301.2691209124355
0.05,35,0.15000000000000002,5,-301.05438300858765
0.05,35,0.15000000000000002,6,-301.0782501025167
0.05,35,0.2,2,-302.2710823987321
0.05,35,0.2,3,-300.60118282635517
0.05,35,0.2,4,-299.62744857003776
0.05,35,0.2,5,-299.4273438747912
0.05,35,0.2,6,-299.5134668570127
0.05,35,0.25,2,-301.21521385273917
0.05,35,0.25,3,-299.239279848689
0.05,35,0.25,4,-298.1328151352736
0.05,35,0.25,5,-297.99663495987045
0.05,35,0.25,6,-298.17753955981385
0.05,35,0.30000000000000004,2,-300.2161860272182
0.05,35,0.30000000000000004,3,-297.98158731463155
0.05,35,0.30000000000000004,4,-296.7912861764973
0.05,35,0.30000000000000004,5,-296.773753078946
0.05,35,0.30000000000000004,6,-297.0866874128216
0.05,35,0.35000000000000003,2,-299.2760245546939
0.05,35,0.35000000000000003,3,-296.8324995577583
0.05,35,0.35000000000000003,4,-295.6108553417858
0.05,35,0.35000000000000003,5,-295.7736998571481
0.05,35,0.35000000000000003,6,-296.26207829985844
0.05,35,0.4,2,-298.39739007314466
0.05,35,0.4,3,-295.7977806173205
0.05,35,0.4,4,-294.6018714618354
0.05,35,0.4,5,-295.0158898744057
0.05,35,0.4,6,-295.73125029010896
0.05,35,0.45,2,-297.58375225980666
0.05,35,0.45,3,-294.88492597889604
0.05,35,0.45,4,-293.7776454401873
0.05,35,0.45,5,-294.52545355418874
0.05,35,0.45,6,-295.53017923967843
0.05,35,0.5,2,-296.83964710931923
0.05,35,0.5,3,-294.10369536289824
0.05,35,0.5,4,-293.1553282633048
0.05,35,0.5,5,-294.33514602445507
0.05,35,0.5,6,-295.70635831815935
0.05,35,0.55,2,-296.17106861526764
0.05,35,0.55,3,-293.46692010897755
0.05,35,0.55,4,-292.7572155465331
0.05,35,0.55,5,-294.4882242689639
0.05,35,0.55,6,-296.3235274253667
0.05,35,0.6000000000000001,2,-295.5860881637822
0.05,35,0.6000000000000001,3,-292.99177356808866
0.05,35,0.6000000000000001,4,-292.61275614087646
0.05,35,0.6000000000000001,5,-295.04294443479824
0.05,35,0.6000000000000001,6,-297.4692203576995
0.05,35,0.65,2,-295.0958822471565
0.05,35,0.65,3,-292.7018683715398
0.05,35,0.65,4,-292.76179085583436
0.05,35,0.65,5,-296.0799229317989
0.05,35,0.65,6,-299.2673976619725
0.05,35,0.7000000000000001,2,-294.7165447449512
0.05,35,0.7000000000000001,3,-292.6309370849359
0.05,35,0.7000000000000001,4,-293.2600954469027
0.05,35,0.7000000000000001,5,-297.7149134663595
0.05,35,0.7000000000000001,6,-301.90090284979937
0.05,35,0.75,2,-294.472544013825
0.05,35,0.75,3,-292.8298229843192
0.05,35,0.75,4,-294.1896386996663
0.05,35,0.75,5,-300.12274715430044
0.05,35,0.75,6,-305.65459767677703
0.05,35,0.8,2,-294.40404702679825
0.05,35,0.8,3,-293.38123555418156
0.05,35,0.8,4,-295.67968247743687
0.05,35,0.8,5,-303.5870640680757
0.05,35,0.8,6,-311.00726484402367
0.05,35,0.8500000000000001,2,-294.5849088285439
0.05,35,0.8500000000000001,3,-294.43588435199706
0.05,35,0.8500000000000001,4,-297.9572151894347
0.05,35,0.8500000000000001,5,-308.6199807515699
0.05,35,0.8500000000000001,6,-318.8582988547018
0.05,35,0.9,2,-295.1781874363821
0.05,35,0.9,3,-296.3237419952858
0.05,35,0.9,4,-301.4990408804165
0.05,35,0.9,5,-316.3241065715449
0.05,35,0.9,6,-331.2292727678619
0.05,35,0.9500000000000001,2,-296.69770359208377
0.05,35,0.9500000000000001,3,-300.0775329661071
0.05,35,0.9500000000000001,4,-307.73634319128536
0.05,35,0.9500000000000001,5,-330.0695145388653
0.05,35,0.9500000000000001,6,-354.5747361169433
0.05,35,1.0,2,-364.25255542535393
0.05,35,1.0,3,-445.4502366527117
0.05,35,1.0,4,-516.3361900536136
0.05,35,1.0,5,-947.8406344459688
0.05,35,1.0,6,-1497.1083604553046
0.05,40,0.0,2,-312.5355100829457
0.05,40,0.0,3,-312.5355100829457
0.05,40,0.0,4,-312.5355100829457
0.05,40,0.0,5,-312.5355100829457
0.05,40,0.0,6,-312.5355100829457
0.05,40,0.05,2,-311.67057969906745
0.05,40,0.05,3,-311.3475084360589
0.05,40,0.05,4,-311.1579232738333
0.05,40,0.05,5,-311.1213432276294
0.05,40,0.05,6,-311.1408982348528
0.05,40,0.1,2,-310.8509469196515
0.05,40,0.1,3,-310.2417844333225
0.05,40,0.1,4,-309.8987630962821
0.05,40,0.1,5,-309.8612749520072
0.05,40,0.1,6,-309.92242900883133
0.05,40,0.15000000000000002,2,-310.077414738566
0.05,40,0.15000000000000002,3,-309.22000730831365
0.05,40,0.15000000000000002,4,-308.7611538105055
0.05,40,0.15000000000000002,5,-308.7611669275399
0.05,40,0.15000000000000002,6,-308.8882693972174
0.05,40,0.2,2,-309.3510780505993
0.05,40,0.2,3,-308.2844935516793
0.05,40,0.2,4,-307.7493347109269
0.05,40,0.2,5,-307.8287735504362
0.05,40,0.2,6,-308.04912528144797
0.05,40,0.25,2,-308.6733692209992
0.05,40,0.25,3,-307.43830211152647
0.05,40,0.25,4,-306.86882900117433
0.05,40,0.25,5,-307.0740901772374
0.05,40,0.25,6,-307.41876748241907
0.05,40,0.30000000000000004,2,-308.04612120214006
0.05,40,0.30000000000000004,3,-306.6853667729225
0.05,40,0.30000000000000004,4,-306.12667551972527
0.05,40,0.30000000000000004,5,-306.5098318425535
0.05,40,0.30000000000000004,6,-307.014759881852
0.05,40,0.35000000000000003,2,-307.47165523568606
0.05,40,0.35000000000000003,3,-306.0306800909402
0.05,40,0.35000000000000003,4,-305.5317464646054
0.05,40,0.35000000000000003,5,-306.1520945706059
0.05,40,0.35000000000000003,6,-306.85947589105297
0.05,40,0.4,2,-306.9529041619516
0.05,40,0.4,3,-305.4805513630001
0.05,40,0.4,4,-305.0951867433468
0.05,40,0.4,5,-306.02128008400035
0.05,40,0.4,6,-306.98153882931854
0.05,40,0.45,2,-306.4935890722219
0.05,40,0.45,3,-305.0429747448203
0.05,40,0.45,4,-304.8310311736616
0.05,40,0.45,5,-306.1434125659024
0.05,40,0.45,6,-307.41790530034336
0.05,40,0.5,2,-306.09847883158835
0.05,40,0.5,3,-304.72816746015843
0.05,40,0.5,4,-304.7570912245965
0.05,40,0.5,5,-306.55205921090453
0.05,40,0.5,6,-308.21695798309054
0.05,40,0.55,2,-305.7737836953584
0.05,40,0.55,3,-304.5493818207862
0.05,40,0.55,4,-304.89626699681327
0.05,40,0.55,5,-307.2912172820405
0.05,40,0.55,6,-309.4432462655863
0.05,40,0.6000000000000001,2,-305.52777637902955
0.05,40,0.6000000000000001,3,-304.52417960293644
0.05,40,0.6000000000000001,4,-305.2785621921851
0.05,40,0.6000000000000001,5,-308.4198198566291
0.05,40,0.6000000000000001,6,-311.1850429479494
0.05,40,0.65,2,-305.37182123123284
0.05,40,0.65,3,-304.67653275764303
0.05,40,0.65,4,-305.9443283087368
0.05,40,0.65,5,-310.01910414982876
0.05,40,0.65,6,-313.5669852449884
0.05,40,0.7000000000000001,2,-305.32218779068626
0.05,40,0.7000000000000001,3,-305.0405070502885
0.05,40,0.7000000000000001,4,-306.9498123554851
0.05,40,0.7000000000000001,5,-312.20539476191277
0.05,40,0.7000000000000001,6,-316.7725379959872
0.05,40,0.75,2,-305.40350899550486
0.05,40,0.75,3,-305.66725543748646
0.05,40,0.75,4,-308.3774190373918
0.05,40,0.75,5,-315.15404915839645
0.05,40,0.75,6,-321.0871349744991
0.05,40,0.8,2,-305.6561063065894
0.05,40,0.8,3,-306.6397758377247
0.05,40,0.8,4,-310.35681437281875
0.05,40,0.8,5,-319.14919387083023
0.05,40,0.8,6,-326.9900868058186
0.05,40,0.8500000000000001,2,-306.15398002396273
0.05,40,0.8500000000000001,3,-308.1090469819882
0.05,40,0.8500000000000001,4,-313.11536227376945
0.05,40,0.8500000000000001,5,-324.7033960547823
0.05,40,0.8500000000000001,6,-335.3812763348938
0.05,40,0.9,2,-307.06032490815505
0.05,40,0.9,3,-310.40529310671275
0.05,40,0.9,4,-317.13021632227014
0.05,40,0.9,5,-332.9196833306827
0.05,40,0.9,6,-348.28272920953316
0.05,40,0.9500000000000001,2,-308.88909022472774
0.05,40,0.9500000000000001,3,-314.56147391369774
0.05,40,0.9500000000000001,4,-323.83288574376866
0.05,40,0.9500000000000001,5,-347.1685173108581
0.05,40,0.9500000000000001,6,-372.1494142991045
0.05,40,1.0,2,-373.47134495882636
0.05,40,1.0,3,-455.2502015775558
0.05,40,1.0,4,-526.8289512214394
0.05,40,1.0,5,-955.31635641816
0.05,40,1.0,6,-1497.1083604553046
0.05,45,0.0,2,-321.3088313309911
0.05,45,0.0,3,-321.3088313309911
0.05,45,0.0,4,-321.3088313309911
0.05,45,0.0,5,-321.3088313309911
0.05,45,0.0,6,-321.3088313309911
0.05,45,0.05,2,-320.74966824610715
0.05,45,0.05,3,-320.5465606332721
0.05,45,0.05,4,-320.4448842437668
0.05,45,0.05,5,-320.46471055946944
0.05,45,0.05,6,-320.5112277217797
0.05,45,0.1,2,-320.23022353705994
0.05,45,0.1,3,-319.85658880396613
0.05,45,0.1,4,-319.6856091279397
0.05,45,0.1,5,-319.7581883909181
0.05,45,0.1,6,-319.87189844958954
0.05,45,0.15000000000000002,2,-319.75157976740024
0.05,45,0.15000000000000002,3,-319.2411781658324
0.05,45,0.15000000000000002,4,-319.03502257035774
0.05,45,0.15000000000000002,5,-319.19626184630687
0.05,45,0.15000000000000002,6,-319.40027025358654
0.05,45,0.2,2,-319.315087611426
0.05,45,0.2,3,-318.7031820599779
0.05,45,0.2,4,-318.49816687039936
0.05,45,0.2,5,-318.7877018603915
0.05,45,0.2,6,-319.1081745603488
0.05,45,0.25,2,-318.9224142561104
0.05,45,0.25,3,-318.2461471976459
0.05,45,0.25,4,-318.0812906398901
0.05,45,0.25,5,-318.54341765037645
0.05,45,0.25,6,-319.0103920093129
0.05,45,0.30000000000000004,2,-318.575608923914
0.05,45,0.30000000000000004,3,-317.87445207176444
0.05,45,0.30000000000000004,4,-317.792090386038
0.05,45,0.30000000000000004,5,-318.4769489289241
0.05,45,0.30000000000000004,6,-319.1253959947704
0.05,45,0.35000000000000003,2,-318.27719263120247
0.05,45,0.35000000000000003,3,-317.5934960079468
0.05,45,0.35000000000000003,4,-317.6400365712879
0.05,45,0.35000000000000003,5,-318.60513857116575
0.05,45,0.35000000000000003,6,-319.47638208281523
0.05,45,0.4,2,-318.0302832646388
0.05,45,0.4,3,-317.4099615032203
0.05,45,0.4,4,-317.6368200496105
0.05,45,0.4,5,-318.94906693141104
0.05,45,0.4,6,-320.09271932297816
0.05,45,0.45,2,-317.83877375989033
0.05,45,0.45,3,-317.33218608646183
0.05,45,0.45,4,-317.7969753225046
0.05,45,0.45,5,-319.53537677706663
0.05,45,0.45,6,-321.01204290520707
0.05,45,0.5,2,-317.70759294937494
0.05,45,0.5,3,-317.37070375490254
0.05,45,0.5,4,-318.1387724792844
0.05,45,0.5,5,-320.3982008238449
0.05,45,0.5,6,-322.2833548675872
0.05,45,0.55,2,-317.6431003338856
0.05,45,0.55,3,-317.53905978738567
0.05,45,0.55,4,-318.68553366147603
0.05,45,0.55,5,-321.58205478986844
0.05,45,0.55,6,-323.9717715151826
0.05,45,0.6000000000000001,2,-317.65370816398143
0.05,45,0.6000000000000001,3,-317.8550875491243
0.05,45,0.6000000000000001,4,-319.46765191620466
0.05,45,0.6000000000000001,5,-323.14634831327896
0.05,45,0.6000000000000001,6,-326.1660859634903
0.05,45,0.65,2,-317.7509115016615
0.05,45,0.65,3,-318.34301132129656
0.05,45,0.65,4,-320.52583876818505
0.05,45,0.65,5,-325.1727577539155
0.05,45,0.65,6,-328.9914141885307
0.05,45,0.7000000000000001,2,-317.95110256037856
0.05,45,0.7000000000000001,3,-319.0371317963961
0.05,45,0.7000000000000001,4,-321.9166748813659
0.05,45,0.7000000000000001,5,-327.7780133324066
0.05,45,0.7000000000000001,6,-332.631662614011
0.05,45,0.75,2,-318.27902960461853
0.05,45,0.75,3,-319.98882108394565
0.05,45,0.75,4,-323.72287482237954
0.05,45,0.75,5,-331.13784800282997
0.05,45,0.75,6,-337.3726732260725
0.05,45,0.8,2,-318.77512267753923
0.05,45,0.8,3,-321.28128190932927
0.05,45,0.8,4,-326.0743929355938
0.05,45,0.8,5,-335.5367366145559
0.05,45,0.8,6,-343.69413479365693
0.05,45,0.8500000000000001,2,-319.5134844254752
0.05,45,0.8500000000000001,3,-323.0656846981015
0.05,45,0.8500000000000001,4,-329.198861883719
0.05,45,0.8500000000000001,5,-341.4875700399107
0.05,45,0.8500000000000001,6,-352.4962810551538
0.05,45,0.9,2,-320.65740603809655
0.05,45,0.9,3,-325.6724332277635
0.05,45,0.9,4,-333.5736860216034
0.05,45,0.9,5,-350.09367714033294
0.05,45,0.9,6,-365.8014634330155
0.05,45,0.9500000000000001,2,-322.72092651111103
0.05,45,0.9500000000000001,3,-330.13465436537416
0.05,45,0.9500000000000001,4,-340.6306077100664
0.05,45,0.9500000000000001,5,-364.72579908826367
0.05,45,0.9500000000000001,6,-390.0649505897008
0.05,45,1.0,2,-384.2555986069488
0.05,45,1.0,3,-466.02750179586366
0.05,45,1.0,4,-537.893108327305
0.05,45,1.0,5,-963.0228725725049
0.05,45,1.0,6,-1497.1083604553046
0.05,50,0.0,2,-332.34287500866304
0.05,50,0.0,3,-332.34287500866304
0.05,50,0.0,4,-332.34287500866304
0.05,50,0.0,5,-332.34287500866304
0.05,50,0.0,6,-332.34287500866304
0.05,50,0.05,2,-332.02011930546473
0.05,50,0.05,3,-331.90985305793043
0.05,50,0.05,4,-331.87610959972756
0.05,50,0.05,5,-331.9394771812994
0.05,50,0.05,6,-332.006638847508
0.05,50,0.1,2,-331.733035055132
0.05,50,0.1,3,-331.54188202380874
0.05,50,0.1,4,-331.5040285757628
0.05,50,0.1,5,-331.66169401833065
0.05,50,0.1,6,-331.8157106682216
0.05,50,0.15000000000000002,2,-331.4828911404872
0.05,50,0.15000000000000002,3,-331.2416204857964
0.05,50,0.15000000000000002,4,-331.23124424200125
0.05,50,0.15000000000000002,5,-331.5172808550404
0.05,50,0.15000000000000002,6,-331.78035749265223
0.05,50,0.2,2,-331.2712101206033
0.05,50,0.2,3,-331.012283808826
0.05,50,0.2,4,-331.063340312246
0.05,50,0.2,5,-331.5156946612615
0.05,50,0.2,6,-331.91316951401166
0.05,50,0.25,2,-331.0998181912874
0.05,50,0.25,3,-330.85775044399355
0.05,50,0.25,4,-331.0070589734694
0.05,50,0.25,5,-331.66846731306356
0.05,50,0.25,6,-332.2296148023294
0.05,50,0.30000000000000004,2,-330.97091205381093
0.05,50,0.30000000000000004,3,-330.78270372884236
0.05,50,0.30000000000000004,4,-331.07054800030136
0.05,50,0.30000000000000004,5,-331.9897053893827
0.05,50,0.30000000000000004,6,-332.7487915005887
0.05,50,0.35000000000000003,2,-330.8871498411395
0.05,50,0.35000000000000003,3,-330.7928238600334
0.05,50,0.35000000000000003,4,-331.2636915698232
0.05,50,0.35000000000000003,5,-332.49676932914065
0.05,50,0.35000000000000003,6,-333.4944646336715
0.05,50,0.4,2,-330.8517772120985
0.05,50,0.4,3,-330.8950527621862
0.05,50,0.4,4,-331.59856080297664
0.05,50,0.4,5,-333.2112133268755
0.05,50,0.4,6,-334.4965237622515
0.05,50,0.45,2,-330.86880642075886
0.05,50,0.45,3,-331.09796814844344
0.05,50,0.45,4,-332.09004057918696
0.05,50,0.45,5,-334.1601150823925
0.05,50,0.45,6,-335.7930811043551
0.05,50,0.5,2,-330.9432779465926
0.05,50,0.5,3,-331.4123268775821
0.05,50,0.5,4,-332.75672457339897
0.05,50,0.5,5,-335.37800750932297
0.05,50,0.5,6,-337.4335769700634
0.05,50,0.55,2,-331.08165595570256
0.05,50,0.55,3,-331.8518814498728
0.05,50,0.55,4,-333.6222344249697
0.05,50,0.55,5,-336.90977541922047
0.05,50,0.55,6,-339.4835312842081
0.05,50,0.6000000000000001,2,-331.29245099163256
0.05,50,0.6000000000000001,3,-332.4346582906099
0.05,50,0.6000000000000001,4,-334.7172409607091
0.05,50,0.6000000000000001,5,-338.8151696072518
0.05,50,0.6000000000000001,6,-342.0321097041655
0.05,50,0.65,2,-331.58725057625827
0.05,50,0.65,3,-333.18506188255185
0.05,50,0.65,4,-336.08271384887536
0.05,50,0.65,5,-341.1761824269239
0.05,50,0.65,6,-345.2047727907038
0.05,50,0.7000000000000001,2,-331.982534025801
0.05,50,0.7000000000000001,3,-334.1375614101536
0.05,50,0.7000000000000001,4,-337.77547409322796
0.05,50,0.7000000000000001,5,-344.1098373613823
0.05,50,0.7000000000000001,6,-349.1857463216761
0.05,50,0.75,2,-332.50313176525253
0.05,50,0.75,3,-335.3436867747945
0.05,50,0.75,4,-339.8784604073533
0.05,50,0.75,5,-347.7921400286421
0.05,50,0.75,6,-354.26116877820317
0.05,50,0.8,2,-333.1895513991813
0.05,50,0.8,3,-336.88678866375477
0.05,50,0.8,4,-342.5218364903706
0.05,50,0.8,5,-352.50781919812334
0.05,50,0.8,6,-360.91100458095065
0.05,50,0.8500000000000001,2,-334.1159687506663
0.05,50,0.8500000000000001,3,-338.9181763169058
0.05,50,0.8500000000000001,4,-345.93343071910704
0.05,50,0.8500000000000001,5,-358.7700024638451
0.05,50,0.8500000000000001,6,-370.0357438063695
0.05,50,0.9,2,-335.4457435785959
0.05,50,0.9,3,-341.76838337075606
0.05,50,0.9,4,-350.59083013004704
0.05,50,0.9,5,-367.6822391561421
0.05,50,0.9,6,-383.6579751305154
0.05,50,0.9500000000000001,2,-337.69297536441013
0.05,50,0.9500000000000001,3,-346.4706544761551
0.05,50,0.9500000000000001,4,-357.92594398257563
0.05,50,0.9500000000000001,5,-382.6154721885911
0.05,50,0.9500000000000001,6,-408.2331767217151
0.05,50,1.0,2,-396.1291885954459
0.05,50,1.0,3,-477.49063582236033
0.05,50,1.0,4,-549.365609425118
0.05,50,1.0,5,-970.8974374595191
0.05,50,1.0,6,-1497.1083604553046
0.1,1,0.0,2,-863.8143305826974
0.1,1,0.0,3,-863.8143305826974
0.1,1,0.0,4,-863.8143305826974
0.1,1,0.0,5,-863.8143305826974
0.1,1,0.0,6,-863.8143305826974
0.1,1,0.05,2,-835.1990229732116
0.1,1,0.05,3,-824.0894948733501
0.1,1,0.05,4,-815.9413680588964
0.1,1,0.05,5,-810.7243914312478
0.1,1,0.05,6,-808.1775849614784
0.1,1,0.1,2,-807.8390499618861
0.1,1,0.1,3,-786.5959854805621
0.1,1,0.1,4,-771.1617627741014
0.1,1,0.1,5,-761.3700569281739
