alpha,beta,rho,K,loglike
0.5,20,0.35000000000000003,5,-440.4024210600637
0.5,20,0.35000000000000003,6,-441.850998793777
0.5,20,0.4,2,-432.56888141170435
0.5,20,0.4,3,-436.037178305548
0.5,20,0.4,4,-439.4480400065063
0.5,20,0.4,5,-442.9169459675482
0.5,20,0.4,6,-444.69385919412764
0.5,20,0.45,2,-433.3970426538056
0.5,20,0.45,3,-437.4374684807309
0.5,20,0.45,4,-441.46299589827316
0.5,20,0.45,5,-445.63042793996834
0.5,20,0.45,6,-447.7876091577277
0.5,20,0.5,2,-434.2472951024869
0.5,20,0.5,3,-438.90383789879684
0.5,20,0.5,4,-443.60846141840403
0.5,20,0.5,5,-448.57732715458167
0.5,20,0.5,6,-451.18013345672193
0.5,20,0.55,2,-435.1209620964133
0.5,20,0.55,3,-440.4440064701793
0.5,20,0.55,4,-445.9035101334401
0.5,20,0.55,5,-451.80215546434135
0.5,20,0.55,6,-454.93448724064126
0.5,20,0.6000000000000001,2,-436.0195090454484
0.5,20,0.6000000000000001,3,-442.06752470093454
0.5,20,0.6000000000000001,4,-448.3721455562175
0.5,20,0.6000000000000001,5,-455.36391812482333
0.5,20,0.6000000000000001,6,-459.13606908897077
0.5,20,0.65,2,-436.9445680380033
0.5,20,0.65,3,-443.7865613216295
0.5,20,0.65,4,-451.0453590488348
0.5,20,0.65,5,-459.34338286816353
0.5,20,0.65,6,-463.90460906592864
0.5,20,0.7000000000000001,2,-437.8979687733902
0.5,20,0.7000000000000001,3,-445.61724303245
0.5,20,0.7000000000000001,4,-453.9645185699054
0.5,20,0.7000000000000001,5,-463.8557095772777
0.5,20,0.7000000000000001,6,-469.4154605621678
0.5,20,0.75,2,-438.88177805973993
0.5,20,0.75,3,-447.5821316682312
0.5,20,0.75,4,-457.1873931915064
0.5,20,0.75,5,-469.07415442708054
0.5,20,0.75,6,-475.94048064915137
0.5,20,0.8,2,-439.898351152592
0.5,20,0.8,3,-449.7153384340944
0.5,20,0.8,4,-460.80004798101504
0.5,20,0.8,5,-475.2794156215377
0.5,20,0.8,6,-483.935109258661
0.5,20,0.8500000000000001,2,-440.95039984435823
0.5,20,0.8500000000000001,3,-452.0748364341868
0.5,20,0.8500000000000001,4,-464.9441644369276
0.5,20,0.8500000000000001,5,-482.9786460604928
0.5,20,0.8500000000000001,6,-494.253140675101
0.5,20,0.9,2,-442.04108487939584
0.5,20,0.9,3,-454.77992692418167
0.5,20,0.9,4,-469.8965416386246
0.5,20,0.9,5,-493.2662964082818
0.5,20,0.9,6,-508.8113754393759
0.5,20,0.95,2,-443.17414476496816
0.5,20,0.95,3,-458.1862915323552
0.5,20,0.95,4,-476.4274150667536
0.5,20,0.95,5,-509.4988210018268
0.5,20,0.95,6,-533.7261690464644
0.5,20,1.0,2,-444.35408094059625
0.5,20,1.0,3,-504.59533785624063
0.5,20,1.0,4,-556.4968358946244
0.5,20,1.0,5,-974.3280707632716
0.5,20,1.0,6,-1324.1878019959645
0.5,25,0.0,2,-507.60959771664216
0.5,25,0.0,3,-507.60959771664216
0.5,25,0.0,4,-507.60959771664216
0.5,25,0.0,5,-507.60959771664216
0.5,25,0.0,6,-507.60959771664216
0.5,25,0.05,2,-508.3113420362697
0.5,25,0.05,3,-508.66833585183724
0.5,25,0.05,4,-508.99430290933196
0.5,25,0.05,5,-509.29756868033166
0.5,25,0.05,6,-509.4455504124971
0.5,25,0.1,2,-509.0279147385074
0.5,25,0.1,3,-509.7611961933095
0.5,25,0.1,4,-510.4363951988949
0.5,25,0.1,5,-511.0704119916721
0.5,25,0.1,6,-511.3813657884575
0.5,25,0.15000000000000002,2,-509.759992133536
0.5,25,0.15000000000000002,3,-510.89059256971115
0.5,25,0.15000000000000002,4,-511.9409330174256
0.5,25,0.15000000000000002,5,-512.9371494647795
0.5,25,0.15000000000000002,6,-513.4284653861254
0.5,25,0.2,2,-510.5083019072399
0.5,25,0.2,3,-512.0592296217787
0.5,25,0.2,4,-513.5136960986905
0.5,25,0.2,5,-514.9083385940286
0.5,25,0.2,6,-515.6003497313549
0.5,25,0.25,2,-511.27362899195913
0.5,25,0.25,3,-513.2701570703715
0.5,25,0.25,4,-515.161334548483
0.5,25,0.25,5,-516.9964461771145
0.5,25,0.25,6,-517.913135676213
0.5,25,0.30000000000000004,2,-512.0568223874636
0.5,25,0.30000000000000004,3,-514.526838829831
0.5,25,0.30000000000000004,4,-516.8915601135393
0.5,25,0.30000000000000004,5,-519.2163442935836
0.5,25,0.30000000000000004,6,-520.3862794111292
0.5,25,0.35000000000000003,2,-512.858803139501
0.5,25,0.35000000000000003,3,-515.8332426444582
0.5,25,0.35000000000000003,4,-518.7133954779116
0.5,25,0.35000000000000003,5,-521.5859806736198
0.5,25,0.35000000000000003,6,-523.0435678867557
0.5,25,0.4,2,-513.6805737416512
0.5,25,0.4,3,-517.1939588332225
0.5,25,0.4,4,-520.637505118705
0.5,25,0.4,5,-524.127303586035
0.5,25,0.4,6,-525.9145078769284
0.5,25,0.45,2,-514.5232293050301
0.5,25,0.45,3,-518.6143615601699
0.5,25,0.45,4,-522.6766437499732
0.5,25,0.45,5,-526.8675684523574
0.5,25,0.45,6,-529.0363208882053
0.5,25,0.5,2,-515.387970948292
0.5,25,0.5,3,-520.1008344154695
0.5,25,0.5,4,-524.8462794521116
0.5,25,0.5,5,-529.8412353765691
0.5,25,0.5,6,-532.4568915725753
0.5,25,0.55,2,-516.2761220104194
0.5,25,0.55,3,-521.6610972833325
0.5,25,0.55,4,-527.165485748463
0.5,25,0.55,5,-533.0928161017471
0.5,25,0.55,6,-536.2392748972592
0.5,25,0.6000000000000001,2,-517.1891479008178
0.5,25,0.6000000000000001,3,-523.3047006281955
0.5,25,0.6000000000000001,4,-529.6582660863418
0.5,25,0.6000000000000001,5,-536.6813157159062
0.5,25,0.6000000000000001,6,-540.4688691584544
0.5,25,0.65,2,-518.1286807064644
0.5,25,0.65,3,-525.0438131132181
0.5,25,0.65,4,-532.3556117265874
0.5,25,0.65,5,-540.6875016878811
0.5,25,0.65,6,-545.2654039640133
0.5,25,0.7000000000000001,2,-519.0965501239814
0.5,25,0.7000000000000001,3,-526.8945613247903
0.5,25,0.7000000000000001,4,-535.2988904653722
0.5,25,0.7000000000000001,5,-545.2265334676304
0.5,25,0.7000000000000001,6,-550.8042319309462
0.5,25,0.75,2,-520.094822957172
0.5,25,0.75,3,-528.8795068925747
0.5,25,0.75,4,-538.54587109789
0.5,25,0.75,5,-550.4716664695011
0.5,25,0.75,6,-557.3572087225563
0.5,25,0.8,2,-521.1258544550682
0.5,25,0.8,3,-531.0327606132273
0.5,25,0.8,4,-542.1826181727647
0.5,25,0.8,5,-556.7035974253495
0.5,25,0.8,6,-565.3797714348589
0.5,25,0.8500000000000001,2,-522.192356400609
0.5,25,0.8500000000000001,3,-533.4122946444629
0.5,25,0.8500000000000001,4,-546.3508120592604
0.5,25,0.8500000000000001,5,-564.42947592876
0.5,25,0.8500000000000001,6,-575.7257077096208
0.5,25,0.9,2,-523.2974895245461
0.5,25,0.9,3,-536.1374074211911
0.5,25,0.9,4,-551.3272486616443
0.5,25,0.9,5,-574.7437431081229
0.5,25,0.9,6,-590.3117981213103
0.5,25,0.95,2,-524.4449923146116
0.5,25,0.95,3,-539.5637665294198
0.5,25,0.95,4,-557.8821483533596
0.5,25,0.95,5,-591.0028072221248
0.5,25,0.95,6,-615.2542982579513
0.5,25,1.0,2,-525.6393661820182
0.5,25,1.0,3,-579.8015228215987
0.5,25,1.0,4,-628.6621803070017
0.5,25,1.0,5,-1010.4197027927257
0.5,25,1.0,6,-1324.1878019959645
0.5,30,0.0,2,-589.0707309252728
0.5,30,0.0,3,-589.0707309252728
0.5,30,0.0,4,-589.0707309252728
0.5,30,0.0,5,-589.0707309252728
0.5,30,0.0,6,-589.0707309252728
0.5,30,0.05,2,-589.7763938465696
0.5,30,0.05,3,-590.1349134111092
0.5,30,0.05,4,-590.4619875397086
0.5,30,0.05,5,-590.7659633665488
0.5,30,0.05,6,-590.9142965228808
0.5,30,0.1,2,-590.4968845168694
0.5,30,0.1,3,-591.233216862237
0.5,30,0.1,4,-591.9106294760768
0.5,30,0.1,5,-592.5460658371944
0.5,30,0.1,6,-592.8577221432671
0.5,30,0.15000000000000002,2,-591.2328792296905
0.5,30,0.15000000000000002,3,-592.3680550457866
0.5,30,0.15000000000000002,4,-593.4217150628217
0.5,30,0.15000000000000002,5,-594.4200599733531
0.5,30,0.15000000000000002,6,-594.9124290929814
0.5,30,0.2,2,-591.9851056522523
0.5,30,0.2,3,-593.5421325290249
0.5,30,0.2,4,-595.0010239094071
0.5,30,0.2,5,-596.3985030502819
0.5,30,0.2,6,-597.0919176039451
0.5,30,0.25,2,-592.7543486958851
0.5,30,0.25,3,-594.7584989440031
0.5,30,0.25,4,-596.6552059710358
0.5,30,0.25,5,-598.4938615926686
0.5,30,0.25,6,-599.4123041557908
0.5,30,0.30000000000000004,2,-593.5414573365866
0.5,30,0.30000000000000004,3,-596.0206180961942
0.5,30,0.30000000000000004,4,-598.3919728098981
0.5,30,0.30000000000000004,5,-600.7210073352983
0.5,30,0.30000000000000004,6,-601.893044459971
0.5,30,0.35000000000000003,2,-594.347352593054
0.5,30,0.35000000000000003,3,-597.3324575942506
0.5,30,0.35000000000000003,4,-600.2203468808789
0.5,30,0.35000000000000003,5,-603.0978875662604
0.5,30,0.35000000000000003,6,-604.5579248406432
0.5,30,0.4,2,-595.173036927891
0.5,30,0.4,3,-598.698607584849
0.5,30,0.4,4,-602.1509923721027
0.5,30,0.4,5,-605.6464499773892
0.5,30,0.4,6,-607.4364512361702
0.5,30,0.45,2,-596.0196054164908
0.5,30,0.45,3,-600.1244420081836
0.5,30,0.45,4,-604.1966636265757
0.5,30,0.45,5,-608.3939492216305
0.5,30,0.45,6,-610.5658440136699
0.5,30,0.5,2,-596.8882591359936
0.5,30,0.5,3,-601.6163441555898
0.5,30,0.5,4,-606.3728282378803
0.5,30,0.5,5,-611.3748443541899
0.5,30,0.5,6,-613.9939862297451
0.5,30,0.55,2,-597.7803213767197
0.5,30,0.55,3,-603.1820334990672
0.5,30,0.55,4,-608.6985590736724
0.5,30,0.55,5,-614.6336456452216
0.5,30,0.55,6,-617.7839305469937
0.5,30,0.6000000000000001,2,-598.6972574904789
0.5,30,0.6000000000000001,3,-604.831059911216
0.5,30,0.6000000000000001,4,-611.1978586688598
0.5,30,0.6000000000000001,5,-618.2293560403456
0.5,30,0.6000000000000001,6,-622.0210718045
0.5,30,0.65,2,-599.6406994953362
0.5,30,0.65,3,-606.5755911621072
0.5,30,0.65,4,-613.9017169608568
0.5,30,0.65,5,-622.242739753257
0.5,30,0.65,6,-626.8251341773547
0.5,30,0.7000000000000001,2,-600.6124770044493
0.5,30,0.7000000000000001,3,-608.4317524027779
0.5,30,0.7000000000000001,4,-616.85149971897
0.5,30,0.7000000000000001,5,-626.7889510039172
0.5,30,0.7000000000000001,6,-632.3714612278841
0.5,30,0.75,2,-601.6146567191248
0.5,30,0.75,3,-610.4221027586508
0.5,30,0.75,4,-620.1049723963288
0.5,30,0.75,5,-632.0412361573698
0.5,30,0.75,6,-638.9318923211417
0.5,30,0.8,2,-602.6495937605267
0.5,30,0.8,3,-612.5807481430271
0.5,30,0.8,4,-623.7481934219553
0.5,30,0.8,5,-638.2802745880982
0.5,30,0.8,6,-646.9618319577365
0.5,30,0.8500000000000001,2,-603.7199997491774
0.5,30,0.8500000000000001,3,-614.9656495325088
0.5,30,0.8500000000000001,4,-627.9228300411578
0.5,30,0.8500000000000001,5,-646.0131770847488
0.5,30,0.8500000000000001,6,-657.3149917283913
0.5,30,0.9,2,-604.8290352052
0.5,30,0.9,3,-617.696072236318
0.5,30,0.9,4,-632.9056415828178
0.5,30,0.9,5,-656.3342730312775
0.5,30,0.9,6,-671.9079240825247
0.5,30,0.95,2,-605.9804383365132
0.5,30,0.95,3,-621.1275193547482
0.5,30,0.95,4,-639.4666751975195
0.5,30,0.95,5,-672.5994307633067
0.5,30,0.95,6,-696.8557443289751
0.5,30,1.0,2,-607.1787101719733
0.5,30,1.0,3,-655.1799102346413
0.5,30,1.0,4,-700.9381544008603
0.5,30,1.0,5,-1046.5528377733265
0.5,30,1.0,6,-1324.1878019959645
0.5,35,0.0,2,-670.6574681572488
0.5,35,0.0,3,-670.6574681572488
0.5,35,0.0,4,-670.6574681572488
0.5,35,0.0,5,-670.6574681572488
0.5,35,0.0,6,-670.6574681572488
0.5,35,0.05,2,-671.3641737213808
0.5,35,0.05,3,-671.7230927723839
0.5,35,0.05,4,-672.0504556741823
0.5,35,0.05,5,-672.354609119106
0.5,35,0.05,6,-672.5030285185521
0.5,35,0.1,2,-672.0857045060801
0.5,35,0.1,3,-672.822832462097
0.5,35,0.1,4,-673.500819627823
0.5,35,0.1,5,-674.1366072385805
0.5,35,0.1,6,-674.4484334009584
0.5,35,0.15000000000000002,2,-672.8227366098237
0.5,35,0.15000000000000002,3,-673.9591002753027
0.5,35,0.15000000000000002,4,-675.0136171410372
0.5,35,0.15000000000000002,5,-676.0124820822091
0.5,35,0.15000000000000002,6,-676.5051013952867
0.5,35,0.2,2,-673.575997481437
0.5,35,0.2,3,-675.1345999217683
0.5,35,0.2,4,-676.5946263780071
0.5,35,0.2,5,-677.9927883774119
0.5,35,0.2,6,-678.6865293389916
0.5,35,0.25,2,-674.3462717865315
0.5,35,0.25,3,-676.3523799971724
0.5,35,0.25,4,-678.2504955435625
0.5,35,0.25,5,-680.0899894743977
0.5,35,0.25,6,-681.0088294123165
0.5,35,0.30000000000000004,2,-675.1344082231852
0.5,35,0.30000000000000004,3,-677.6159030366613
0.5,35,0.30000000000000004,4,-679.9889340553724
0.5,35,0.30000000000000004,5,-682.3189530987532
0.5,35,0.30000000000000004,6,-683.4914517993317
0.5,35,0.35000000000000003,2,-675.9413274939341
0.5,35,0.35000000000000003,3,-678.9291350660496
0.5,35,0.35000000000000003,4,-681.8189617058313
0.5,35,0.35000000000000003,5,-684.6976213965053
0.5,35,0.35000000000000003,6,-686.1581755966768
0.5,35,0.4,2,-676.7680316994231
0.5,35,0.4,3,-680.2966642215273
0.5,35,0.4,4,-683.7512393262625
0.5,35,0.4,5,-687.2479353466629
0.5,35,0.4,6,-689.0384971069435
0.5,35,0.45,2,-677.6156154977316
0.5,35,0.45,3,-681.7238618308919
0.5,35,0.45,4,-685.7985169502994
0.5,35,0.45,5,-689.997140656742
0.5,35,0.45,6,-692.169623559019
0.5,35,0.5,2,-678.4852794811053
0.5,35,0.5,3,-683.2171076975517
0.5,35,0.5,4,-687.9762565185757
0.5,35,0.5,5,-692.9796841695784
0.5,35,0.5,6,-695.5994196183963
0.5,35,0.55,2,-679.3783463715331
0.5,35,0.55,3,-684.7841164814846
0.5,35,0.55,4,-690.303523286306
0.5,35,0.55,5,-696.2400589942392
0.5,35,0.55,6,-699.3909113869048
0.5,35,0.6000000000000001,2,-680.2962808482133
0.5,35,0.6000000000000001,3,-686.4344311451703
0.5,35,0.6000000000000001,4,-692.8043091981743
0.5,35,0.6000000000000001,5,-699.8372430985257
0.5,35,0.6000000000000001,6,-703.6294538700947
0.5,35,0.65,2,-681.240714124493
0.5,35,0.65,3,-688.1802090297375
0.5,35,0.65,4,-695.5095888361632
0.5,35,0.65,5,-703.851962715954
0.5,35,0.65,6,-708.4347086624325
0.5,35,0.7000000000000001,2,-682.2134748388931
0.5,35,0.7000000000000001,3,-690.0375585234384
0.5,35,0.7000000000000001,4,-698.4607044642598
0.5,35,0.7000000000000001,5,-708.3993109924536
0.5,35,0.7000000000000001,6,-713.9819150571287
0.5,35,0.75,2,-683.2166284958154
0.5,35,0.75,3,-692.0290095063182
0.5,35,0.75,4,-701.7153828065763
0.5,35,0.75,5,-713.6524285233148
0.5,35,0.75,6,-720.5427248114045
0.5,35,0.8,2,-684.2525287232165
0.5,35,0.8,3,-694.1886108733316
0.5,35,0.8,4,-705.3596114508438
0.5,35,0.8,5,-719.8917916289424
0.5,35,0.8,6,-728.5721674254107
0.5,35,0.8500000000000001,2,-685.3238852448629
0.5,35,0.8500000000000001,3,-696.5741931179014
0.5,35,0.8500000000000001,4,-709.5349059467403
0.5,35,0.8500000000000001,5,-727.6240568331928
0.5,35,0.8500000000000001,6,-738.9230802530514
0.5,35,0.9,2,-686.4338561209721
0.5,35,0.9,3,-699.3046354313657
0.5,35,0.9,4,-714.5176038017114
0.5,35,0.9,5,-737.9422453757674
0.5,35,0.9,6,-753.5093970370144
0.5,35,0.95,2,-687.586176291436
0.5,35,0.95,3,-702.7335297694995
0.5,35,0.95,4,-721.0757626128476
0.5,35,0.95,5,-754.195919546881
0.5,35,0.95,6,-778.4331873574056
0.5,35,1.0,2,-688.7853423192827
0.5,35,1.0,3,-730.6030343597138
0.5,35,1.0,4,-773.2391799904068
0.5,35,1.0,5,-1082.6912675251508
0.5,35,1.0,6,-1324.1878019959645
0.5,40,0.0,2,-752.2792981593132
0.5,40,0.0,3,-752.2792981593132
0.5,40,0.0,4,-752.2792981593132
0.5,40,0.0,5,-752.2792981593132
0.5,40,0.0,6,-752.2792981593132
0.5,40,0.05,2,-752.985681660624
0.5,40,0.05,3,-753.3443946848233
0.5,40,0.05,4,-753.6715954901825
0.5,40,0.05,5,-753.9755512364311
0.5,40,0.05,6,-754.1238540082534
0.5,40,0.1,2,-753.7068613727272
0.5,40,0.1,3,-754.4435384768242
0.5,40,0.1,4,-755.1211669883072
0.5,40,0.1,5,-755.756513058296
0.5,40,0.1,6,-756.0680760914123
0.5,40,0.15000000000000002,2,-754.4435111281432
0.5,40,0.15000000000000002,3,-755.5791342413728
0.5,40,0.15000000000000002,4,-756.6330557935032
0.5,40,0.15000000000000002,5,-757.6311791757056
0.5,40,0.15000000000000002,6,-758.1233516408572
0.5,40,0.2,2,-755.1963558388965
0.5,40,0.2,3,-756.753875730432
0.5,40,0.2,4,-758.2130233127565
0.5,40,0.2,5,-759.6100747595476
0.5,40,0.2,6,-760.3031383225879
0.5,40,0.25,2,-755.9661773169673
0.5,40,0.25,3,-757.9707995090841
0.5,40,0.25,4,-759.8676974648547
0.5,40,0.25,5,-761.705626346387
0.5,40,0.25,6,-762.6234987380172
0.5,40,0.30000000000000004,2,-756.7538210335596
0.5,40,0.30000000000000004,3,-759.2333533725375
0.5,40,0.30000000000000004,4,-761.6047628257068
0.5,40,0.30000000000000004,5,-763.9326551861342
0.5,40,0.30000000000000004,6,-765.1038193826778
0.5,40,0.35000000000000003,2,-757.5602040212615
0.5,40,0.35000000000000003,3,-760.545484990643
0.5,40,0.35000000000000003,4,-763.4332083639723
0.5,40,0.35000000000000003,5,-766.3090438438836
0.5,40,0.35000000000000003,6,-767.767796151089
0.5,40,0.4,2,-758.3863241803874
0.5,40,0.4,3,-761.9117592000401
0.5,40,0.4,4,-765.3636560766214
0.5,40,0.4,5,-768.856655559638
0.5,40,0.4,6,-770.6448145366727
0.5,40,0.45,2,-759.2332713279633
0.5,40,0.45,3,-763.3375170791871
0.5,40,0.45,4,-767.408806185602
0.5,40,0.45,5,-771.6026325150998
0.5,40,0.45,6,-773.7719308660019
0.5,40,0.5,2,-760.1022404333537
0.5,40,0.5,3,-764.8290980876683
0.5,40,0.5,4,-769.5840553591992
0.5,40,0.5,5,-774.5812803337759
0.5,40,0.5,6,-777.196798872343
0.5,40,0.55,2,-760.9945476310842
0.5,40,0.55,3,-766.3941613024448
0.5,40,0.55,4,-771.9083810726477
0.5,40,0.55,5,-777.8368938836155
0.5,40,0.55,6,-780.9821405481513
0.5,40,0.6000000000000001,2,-761.9116498082533
0.5,40,0.6000000000000001,3,-768.0421700090828
0.5,40,0.6000000000000001,4,-774.4056533638644
0.5,40,0.6000000000000001,5,-781.4281629761851
0.5,40,0.6000000000000001,6,-785.2128557742967
0.5,40,0.65,2,-762.8551688612409
0.5,40,0.65,3,-769.7851615755823
0.5,40,0.65,4,-777.106670454658
0.5,40,0.65,5,-785.4353764590833
0.5,40,0.65,6,-790.0078929770187
0.5,40,0.7000000000000001,2,-763.8269221522397
0.5,40,0.7000000000000001,3,-771.6390521456328
0.5,40,0.7000000000000001,4,-780.052505469943
0.5,40,0.7000000000000001,5,-789.9729258465663
0.5,40,0.7000000000000001,6,-795.5413071495045
0.5,40,0.75,2,-764.8289613491588
0.5,40,0.75,3,-773.6260376060271
0.5,40,0.75,4,-783.3004435678586
0.5,40,0.75,5,-795.212740867945
0.5,40,0.75,6,-802.0826285884766
0.5,40,0.8,2,-765.8636228348641
0.5,40,0.8,3,-775.7795195756506
0.5,40,0.8,4,-786.9356696375827
0.5,40,0.8,5,-801.4329855718703
0.5,40,0.8,6,-810.0826725014067
0.5,40,0.8500000000000001,2,-766.9335944525777
0.5,40,0.8500000000000001,3,-778.1558608035616
0.5,40,0.8500000000000001,4,-791.0979968035894
0.5,40,0.8500000000000001,5,-809.1351884563124
0.5,40,0.8500000000000001,6,-820.3845431999932
0.5,40,0.9,2,-768.0420059243396
0.5,40,0.9,3,-780.8696656491697
0.5,40,0.9,4,-796.0591067402311
0.5,40,0.9,5,-819.3978407479624
0.5,40,0.9,6,-834.8734889651488
0.5,40,0.95,2,-769.1925546037761
0.5,40,0.95,3,-784.2541362433534
0.5,40,0.95,4,-802.5659162580557
0.5,40,0.95,5,-835.5031847836113
0.5,40,0.95,6,-859.5139767326355
0.5,40,1.0,2,-770.3896857927928
0.5,40,1.0,3,-806.010949251222
0.5,40,1.0,4,-845.4832007654848
0.5,40,1.0,5,-1118.7618232992686
0.5,40,1.0,6,-1324.1878019959645
0.5,45,0.0,2,-833.9110714833737
0.5,45,0.0,3,-833.9110714833737
0.5,45,0.0,4,-833.9110714833737
0.5,45,0.0,5,-833.9110714833737
0.5,45,0.0,6,-833.9110714833737
0.5,45,0.05,2,-834.6101490994722
0.5,45,0.05,3,-834.9650777442046
0.5,45,0.05,4,-835.289388684837
0.5,45,0.05,5,-835.5903956077012
0.5,45,0.05,6,-835.7370443486786
0.5,45,0.1,2,-835.3236944903198
0.5,45,0.1,3,-836.0523644525133
0.5,45,0.1,4,-836.7238246753604
0.5,45,0.1,5,-837.3527528670323
0.5,45,0.1,6,-837.6606757649063
0.5,45,0.15000000000000002,2,-836.0523566324564
0.5,45,0.15000000000000002,3,-837.1752450461078
0.5,45,0.15000000000000002,4,-838.2192698958546
0.5,45,0.15000000000000002,5,-839.2068769398015
0.5,45,0.15000000000000002,6,-839.6930122038161
0.5,45,0.2,2,-836.7968327059201
0.5,45,0.2,3,-838.3363049490073
0.5,45,0.2,4,-839.7813038209731
0.5,45,0.2,5,-841.1629728962279
0.5,45,0.2,6,-841.8470887876962
0.5,45,0.25,2,-837.5578734424206
0.5,45,0.25,3,-839.5384506781302
0.5,45,0.25,4,-841.4163355433079
0.5,45,0.25,5,-843.2330716013926
0.5,45,0.25,6,-844.1384376738356
0.5,45,0.30000000000000004,2,-838.3362893089337
0.5,45,0.30000000000000004,3,-840.7849718509067
0.5,45,0.30000000000000004,4,-843.1317836025768
0.5,45,0.30000000000000004,5,-845.4314990481146
0.5,45,0.30000000000000004,6,-846.5857701977973
0.5,45,0.35000000000000003,2,-839.1329577020822
0.5,45,0.35000000000000003,3,-842.0796208134688
0.5,45,0.35000000000000003,4,-844.9363095589838
0.5,45,0.35000000000000003,5,-847.7755090316551
0.5,45,0.35000000000000003,6,-849.2119093726508
0.5,45,0.4,2,-839.9488313761225
0.5,45,0.4,3,-843.4267169193059
0.5,45,0.4,4,-846.8401267514041
0.5,45,0.4,5,-850.286153473864
0.5,45,0.4,6,-852.0450919214403
0.5,45,0.45,2,-840.7849483908568
0.5,45,0.45,3,-844.8312862627887
0.5,45,0.45,4,-848.8554168684585
0.5,45,0.45,5,-852.9895079395324
0.5,45,0.45,6,-855.1208310338968
0.5,45,0.5,2,-841.6424439517807
0.5,45,0.5,3,-846.2992540849091
0.5,45,0.5,4,-850.9969056808427
0.5,45,0.5,5,-855.9184448756229
0.5,45,0.5,6,-858.4846575864124
0.5,45,0.55,2,-842.5225646330757
0.5,45,0.55,3,-847.8377184699915
0.5,45,0.55,4,-853.2826820250702
0.5,45,0.55,5,-859.1152830783657
0.5,45,0.55,6,-862.1962900765639
0.5,45,0.6000000000000001,2,-843.4266856393198
0.5,45,0.6000000000000001,3,-849.4553553301814
0.5,45,0.6000000000000001,4,-855.7354044990545
0.5,45,0.6000000000000001,5,-862.6359017761514
0.5,45,0.6000000000000001,6,-866.3362337832675
0.5,45,0.65,2,-844.3563319966918
0.5,45,0.65,3,-851.1630473850879
0.5,45,0.65,4,-858.3841590029475
0.5,45,0.65,5,-866.5564368980804
0.5,45,0.65,6,-871.0167383390508
0.5,45,0.7000000000000001,2,-845.3132049049228
0.5,45,0.7000000000000001,3,-852.9749220246208
0.5,45,0.7000000000000001,4,-861.2674827555078
0.5,45,0.7000000000000001,5,-870.9848418429198
0.5,45,0.7000000000000001,6,-876.4011121548759
0.5,45,0.75,2,-846.2992149850267
0.5,45,0.75,3,-854.910202070943
0.5,45,0.75,4,-864.4386642999617
0.5,45,0.75,5,-876.0824232882044
0.5,45,0.75,6,-882.7404737450307
0.5,45,0.8,2,-847.3165249212085
0.5,45,0.8,3,-856.9968640093839
0.5,45,0.8,4,-867.976021828432
0.5,45,0.8,5,-882.1082720557208
0.5,45,0.8,6,-890.4511898809143
0.5,45,0.8500000000000001,2,-848.3676051824233
0.5,45,0.8500000000000001,3,-859.2799891871747
0.5,45,0.8500000000000001,4,-872.0059799173948
0.5,45,0.8500000000000001,5,-889.5252569610296
0.5,45,0.8500000000000001,6,-900.3033253790413
0.5,45,0.9,2,-849.4553084104433
0.5,45,0.9,3,-861.8455387233757
0.5,45,0.9,4,-876.7683067000073
0.5,45,0.9,5,-899.3170775540848
0.5,45,0.9,6,-913.9939431872099
0.5,45,0.95,2,-850.5829712099911
0.5,45,0.95,3,-864.9221851400042
0.5,45,0.95,4,-882.8994249325128
0.5,45,0.95,5,-914.4348467073123
0.5,45,0.95,6,-936.7897029876158
0.5,45,1.0,2,-851.7545574943498
0.5,45,1.0,3,-881.1031113665132
0.5,45,1.0,4,-917.0317512868953
0.5,45,1.0,5,-1154.1191998364384
0.5,45,1.0,6,-1324.1878019959645
0.5,50,0.0,2,-915.5456789486176
0.5,50,0.0,3,-915.5456789486176
0.5,50,0.0,4,-915.5456789486176
0.5,50,0.0,5,-915.5456789486176
0.5,50,0.0,6,-915.5456789486176
0.5,50,0.05,2,-916.1587817812224
0.5,50,0.05,3,-916.469838427257
0.5,50,0.05,4,-916.760791492986
0.5,50,0.05,5,-917.0280875664224
0.5,50,0.05,6,-917.1560974565227
0.5,50,0.1,2,-916.7839807515414
0.5,50,0.1,3,-917.4218025371297
0.5,50,0.1,4,-918.0238672714028
0.5,50,0.1,5,-918.581832456537
0.5,50,0.1,6,-918.850142061644
0.5,50,0.15000000000000002,2,-917.4218002988744
0.5,50,0.15000000000000002,3,-918.4034370984457
0.5,50,0.15000000000000002,4,-919.3390613276744
0.5,50,0.15000000000000002,5,-920.2144110838747
0.5,50,0.15000000000000002,6,-920.6372355802333
0.5,50,0.2,2,-918.0728023917017
0.5,50,0.2,3,-919.4168187806613
0.5,50,0.2,4,-920.7111148005603
0.5,50,0.2,5,-921.934592859128
0.5,50,0.2,6,-922.5285027950853
0.5,50,0.25,2,-918.7375905227533
0.5,50,0.25,3,-920.4642715294113
0.5,50,0.25,4,-922.1454748884853
0.5,50,0.25,5,-923.7527284305787
0.5,50,0.25,6,-924.5372078570703
0.5,50,0.30000000000000004,2,-919.4168143041541
0.5,50,0.30000000000000004,3,-921.5484121858037
0.5,50,0.30000000000000004,4,-923.6484484335302
0.5,50,0.30000000000000004,5,-925.6811603319393
